Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TMPV.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS,LTM.NS
2021-01-15,525.7871704101562,510.3394470214844,2558.892333984375,2458.604248046875,672.0439453125,3087.45361328125,475.456787109375,860.9368286132812,40.778228759765625,578.151123046875,786.0134887695312,91.3763427734375,1010.30029296875,2724.153076171875,1003.3722534179688,790.79931640625,683.286376953125,691.7589111328125,2643.502197265625,244.50018310546875,2140.359375,525.182861328125,931.2652587890625,1158.9085693359375,162.70407104492188,373.1578369140625,371.22906494140625,1272.5806884765625,773.8170776367188,7691.22265625,843.0635375976562,81.2071304321289,72.96446228027344,86.65615844726562,874.457275390625,899.2813110351562,275.4032897949219,218.70994567871094,570.1884765625,574.6721801757812,253.59255981445312,59.54142379760742,2804.33984375,824.0574951171875,1454.625244140625,640.2786254882812,5304.9736328125,496.3961486816406,202.13357543945312,3987.24658203125
2021-01-18,506.3929748535156,498.3047790527344,2575.573974609375,2456.0419921875,654.2681884765625,3073.18212890625,459.5144348144531,832.8739624023438,40.80879211425781,563.08935546875,765.0677490234375,88.4739990234375,979.15478515625,2739.12158203125,970.49462890625,784.16796875,690.9501342773438,681.0614013671875,2610.61328125,234.656494140625,2123.472412109375,515.6560668945312,899.35205078125,1130.5596923828125,164.12313842773438,362.65032958984375,367.85321044921875,1255.5709228515625,763.7626953125,7505.18994140625,833.4529418945312,78.86268615722656,69.54650115966797,83.56128692626953,895.4447631835938,882.140380859375,266.8833312988281,213.1266632080078,548.6282958984375,557.8345947265625,239.61233520507812,56.23497772216797,2794.279052734375,816.6537475585938,1480.5225830078125,656.7457275390625,5240.513671875,533.2066650390625,198.90716552734375,3727.8056640625
2021-01-19,528.5791625976562,515.0277099609375,2611.356689453125,2509.989501953125,665.9693603515625,3139.798095703125,482.8122253417969,889.6526489257812,41.878292083740234,568.2218627929688,784.820556640625,89.36701202392578,986.2870483398438,2749.1328125,1002.25537109375,786.0455322265625,700.6171875,685.5759887695312,2668.179443359375,242.76307678222656,2151.283447265625,528.5195922851562,906.197509765625,1134.5234375,163.450927734375,374.2937927246094,375.8298645019531,1287.3349609375,762.86572265625,7593.318359375,839.3147583007812,80.56038665771484,70.58988952636719,85.22610473632812,910.0909423828125,893.5018920898438,270.6448059082031,223.0312957763672,562.8759155273438,555.8789672851562,251.98507690429688,57.4495964050293,2828.060791015625,811.94970703125,1496.6220703125,674.357177734375,5341.80126953125,535.7716064453125,198.3079833984375,3804.522216796875
2021-01-20,545.181396484375,539.967041015625,2641.265625,2559.52392578125,672.940185546875,3142.342041015625,485.031982421875,891.058349609375,41.40464401245117,571.9153442382812,794.6970825195312,90.26004791259766,984.6880493164062,2747.2734375,1004.9747924804688,798.3493041992188,695.0964965820312,689.8941650390625,2703.420654296875,243.2938690185547,2144.72900390625,532.9203491210938,913.7178344726562,1154.1693115234375,162.55467224121094,379.500244140625,375.1527099609375,1299.3638916015625,778.39599609375,7806.42724609375,835.8450317382812,79.468994140625,71.12954711914062,83.7320327758789,927.3773803710938,885.9440307617188,274.2249755859375,226.54464721679688,561.13037109375,569.1868286132812,267.8163146972656,58.21294403076172,2869.77880859375,833.9971923828125,1507.8475341796875,676.546142578125,5397.26123046875,547.5034790039062,205.08340454101562,3804.150390625
2021-01-21,535.359619140625,529.38232421875,2551.686767578125,2577.648681640625,673.039794921875,3193.522216796875,498.30670166015625,902.4778442382812,40.915740966796875,557.717041015625,775.5643920898438,87.61286163330078,979.1741333007812,2790.22412109375,987.8804931640625,796.7850952148438,687.0833740234375,687.4896850585938,2680.064208984375,240.2056427001953,2155.3798828125,534.5645751953125,892.6513061523438,1154.3848876953125,159.60459899902344,372.30584716796875,370.01416015625,1288.69775390625,763.0546264648438,7741.0615234375,837.4995727539062,77.6904296875,68.14334106445312,83.3051528930664,947.5524291992188,867.71630859375,267.245849609375,219.054931640625,549.9965209960938,567.851318359375,283.1117858886719,56.23497772216797,2839.466064453125,821.9302978515625,1494.06201171875,663.2630004882812,5393.71044921875,555.2930908203125,205.47518920898438,3700.3740234375
2021-01-22,525.28857421875,517.9276123046875,2564.37060546875,2464.060546875,641.8201293945312,3526.559814453125,484.1168212890625,904.2921142578125,40.44210433959961,553.4000244140625,771.3180541992188,84.96565246582031,976.2088623046875,2834.080810546875,975.1568603515625,790.7688598632812,672.5245361328125,674.6331176757812,2785.374755859375,230.84445190429688,2193.341552734375,516.2847290039062,861.2684326171875,1155.3758544921875,157.36399841308594,355.36138916015625,364.0790100097656,1280.0517578125,753.75537109375,7714.3212890625,831.510009765625,76.03314971923828,66.74018859863281,82.89961242675781,925.0755615234375,852.1560668945312,257.1397399902344,208.92332458496094,542.7311401367188,557.8345947265625,281.8940124511719,54.57331466674805,2864.834228515625,802.4190673828125,1468.3616943359375,657.1935424804688,5385.2939453125,538.5740356445312,205.45208740234375,3653.97216796875
2021-01-25,512.4255981445312,506.1828918457031,2652.22216796875,2385.58349609375,655.6624145507812,3595.0732421875,477.9004821777344,917.0426635742188,39.937923431396484,557.1414184570312,798.5140380859375,84.1045150756836,985.0271606445312,2735.832275390625,1039.0179443359375,760.046142578125,681.5160522460938,667.7630615234375,2867.9482421875,231.90603637695312,2184.46630859375,520.395263671875,818.7015991210938,1141.8045654296875,155.19810485839844,362.03509521484375,357.3869323730469,1279.2999267578125,750.1206665039062,7649.7705078125,823.2679443359375,75.34597778320312,65.73277282714844,81.19213104248047,876.0595092773438,852.452392578125,254.64723205566406,218.074462890625,553.2989501953125,547.1978149414062,271.9568176269531,54.9908447265625,2854.599853515625,795.2199096679688,1476.879150390625,667.3922119140625,5223.38818359375,558.7129516601562,201.98745727539062,3620.8681640625
2021-01-27,511.3287353515625,501.5429992675781,2566.83837890625,2312.182373046875,629.4717407226562,3575.58447265625,471.6988220214844,909.78515625,40.54905700683594,547.5958251953125,803.9533081054688,82.3822250366211,951.4784545898438,2659.893798828125,1031.0535888671875,766.4634399414062,656.7078247070312,670.1675415039062,2771.880859375,223.31692504882812,2176.909912109375,505.21038818359375,790.7413940429688,1121.0379638671875,157.32666015625,356.1659851074219,351.4716796875,1277.9371337890625,726.8963012695312,7543.767578125,829.0755004882812,73.8099594116211,64.54547882080078,82.10990142822266,855.2976684570312,871.124755859375,249.84336853027344,208.9959716796875,537.6358642578125,546.2915649414062,260.6070251464844,52.802001953125,2828.36376953125,815.7129516601562,1418.635009765625,655.9000854492188,5258.85400390625,545.5086059570312,206.23741149902344,3743.567626953125
2021-01-28,510.3815002441406,501.78460693359375,2588.55419921875,2317.0224609375,667.9112548828125,3566.486572265625,468.3155822753906,892.7579956054688,40.09070587158203,547.6918334960938,803.3807983398438,81.77623748779297,944.2105102539062,2668.045654296875,1036.735595703125,749.1770629882812,638.9343872070312,659.32275390625,2803.944580078125,221.0490264892578,2094.15966796875,510.9168395996094,773.8206787109375,1099.6685791015625,154.3018798828125,356.2133483886719,343.1365051269531,1264.310791015625,722.22314453125,7273.1044921875,821.9632568359375,74.052490234375,65.22907257080078,79.95417022705078,846.970458984375,862.0355834960938,255.91612243652344,201.7422637939453,532.4935913085938,538.612060546875,259.925048828125,52.60800552368164,2772.422119140625,803.0326538085938,1427.8909912109375,655.94970703125,5296.65478515625,537.1490478515625,199.5160369873047,3692.4697265625
2021-01-29,505.1964416503906,492.69818115234375,2528.193359375,2284.42724609375,660.1436767578125,3454.3818359375,460.94561767578125,869.5750122070312,39.73930358886719,531.0950927734375,788.1128540039062,80.30912017822266,892.0557861328125,2616.4189453125,1025.3231201171875,733.173828125,647.8094482421875,665.3585205078125,2687.28564453125,218.39508056640625,2060.931640625,519.3796997070312,815.7609252929688,1067.657470703125,151.79986572265625,347.2677307128906,341.1647033691406,1254.3021240234375,707.6842041015625,6907.125,806.4743041992188,71.9101333618164,63.538089752197266,78.73756408691406,831.3538818359375,854.0331420898438,255.68951416015625,234.47023010253906,553.1101684570312,534.0330200195312,255.9307403564453,50.69329833984375,2698.526611328125,786.50732421875,1398.5474853515625,618.4384765625,5183.349609375,532.5892333984375,193.04873657226562,3686.007080078125
2021-02-01,535.6588134765625,524.645751953125,2629.1240234375,2322.81103515625,706.4005737304688,3548.291015625,492.4945068359375,969.1707763671875,40.85462951660156,555.6065063476562,769.5049438476562,82.28655242919922,858.22607421875,2710.37646484375,1093.3118896484375,744.6848754882812,687.9918212890625,686.066650390625,2757.107666015625,232.72633361816406,2047.00390625,583.98779296875,935.796630859375,1086.485107421875,161.28501892089844,360.52044677734375,358.8009948730469,1361.576171875,750.6871948242188,7092.2470703125,807.7837524414062,74.37584686279297,65.37299346923828,80.63716888427734,855.43310546875,863.9620971679688,281.61199951171875,241.85101318359375,556.8372802734375,557.26220703125,272.3952331542969,53.65392303466797,2722.811279296875,770.4320068359375,1478.5531005859375,637.9403686523438,5588.98876953125,507.3681335449219,194.71177673339844,3661.59765625
