Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TMPV.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS,LTM.NS
2021-01-15,525.787109375,510.3395080566406,2558.892333984375,2458.604248046875,672.0439453125,3087.4541015625,475.4568176269531,860.936767578125,40.77824401855469,578.151123046875,786.0135498046875,91.37632751464844,1010.3003540039062,2724.1533203125,1003.3721923828125,790.7991943359375,683.2864379882812,691.7589721679688,2643.502685546875,244.5001983642578,2140.359375,525.1828002929688,931.2651977539062,1158.9085693359375,162.70404052734375,373.1578369140625,371.2290954589844,1272.580810546875,773.817138671875,7691.22265625,843.0635986328125,81.20712280273438,72.9644546508789,86.6561508178711,874.4572143554688,899.28125,275.4033203125,218.70994567871094,570.1884765625,574.6722412109375,253.59254455566406,59.54143142700195,2804.339111328125,824.0573120117188,1454.6253662109375,640.2786865234375,5304.9736328125,496.39617919921875,202.13356018066406,3987.246826171875
2021-01-18,506.3929443359375,498.30474853515625,2575.57421875,2456.041748046875,654.2681884765625,3073.181884765625,459.5144958496094,832.8740234375,40.80879211425781,563.0894165039062,765.067626953125,88.4739761352539,979.1547241210938,2739.121826171875,970.4946899414062,784.1679077148438,690.9501342773438,681.0614013671875,2610.613525390625,234.656494140625,2123.47265625,515.6561279296875,899.3521118164062,1130.559814453125,164.1231231689453,362.6503601074219,367.85321044921875,1255.5709228515625,763.7626953125,7505.18994140625,833.4529418945312,78.8626708984375,69.54650115966797,83.56128692626953,895.44482421875,882.140380859375,266.88330078125,213.12667846679688,548.6282348632812,557.8346557617188,239.61231994628906,56.2349739074707,2794.278564453125,816.65380859375,1480.5225830078125,656.7456665039062,5240.513671875,533.2066650390625,198.9071502685547,3727.8056640625
2021-01-19,528.5791625976562,515.0276489257812,2611.356689453125,2509.989501953125,665.9693603515625,3139.798095703125,482.812255859375,889.652587890625,41.87828826904297,568.2218627929688,784.8206176757812,89.36701965332031,986.287109375,2749.1328125,1002.2553100585938,786.0455322265625,700.6171264648438,685.575927734375,2668.179443359375,242.76307678222656,2151.282958984375,528.5197143554688,906.197509765625,1134.5233154296875,163.450927734375,374.29376220703125,375.82989501953125,1287.3348388671875,762.8657836914062,7593.318359375,839.3148193359375,80.56038665771484,70.58987426757812,85.22611999511719,910.0908813476562,893.5018310546875,270.644775390625,223.03131103515625,562.8758544921875,555.8789672851562,251.98507690429688,57.44959259033203,2828.059814453125,811.94970703125,1496.6220703125,674.357177734375,5341.8017578125,535.7716064453125,198.30799865722656,3804.522216796875
2021-01-20,545.1813354492188,539.9671020507812,2641.265380859375,2559.523681640625,672.940185546875,3142.342041015625,485.03204345703125,891.0582885742188,41.40464782714844,571.9154052734375,794.6970825195312,90.26006317138672,984.6881103515625,2747.2734375,1004.9747314453125,798.3493041992188,695.0964965820312,689.8943481445312,2703.420654296875,243.29385375976562,2144.7294921875,532.9203491210938,913.7178344726562,1154.1695556640625,162.55470275878906,379.5001525878906,375.1527099609375,1299.3638916015625,778.3959350585938,7806.42724609375,835.8448486328125,79.46900177001953,71.12955474853516,83.73204040527344,927.3773193359375,885.9439697265625,274.2249450683594,226.544677734375,561.13037109375,569.1868896484375,267.81634521484375,58.21294021606445,2869.778076171875,833.9971923828125,1507.847412109375,676.546142578125,5397.26171875,547.5034790039062,205.0834197998047,3804.149658203125
2021-01-21,535.3595581054688,529.38232421875,2551.6865234375,2577.648681640625,673.0398559570312,3193.52197265625,498.3067321777344,902.477783203125,40.915740966796875,557.7169799804688,775.5643920898438,87.61286163330078,979.1741333007812,2790.224365234375,987.8804321289062,796.7850952148438,687.0833740234375,687.48974609375,2680.064453125,240.20562744140625,2155.38037109375,534.5645751953125,892.6512451171875,1154.384765625,159.60458374023438,372.3058776855469,370.01416015625,1288.6976318359375,763.0545654296875,7741.06103515625,837.4995727539062,77.69043731689453,68.1433334350586,83.30516052246094,947.552490234375,867.7163696289062,267.2458801269531,219.05490112304688,549.99658203125,567.851318359375,283.1117858886719,56.2349739074707,2839.4658203125,821.9304809570312,1494.0618896484375,663.262939453125,5393.71044921875,555.2930908203125,205.4751739501953,3700.37451171875
2021-01-22,525.28857421875,517.9276123046875,2564.370849609375,2464.060546875,641.8201293945312,3526.559814453125,484.1168212890625,904.2921752929688,40.44210433959961,553.3999633789062,771.3179931640625,84.96562957763672,976.2088623046875,2834.08056640625,975.1567993164062,790.7689208984375,672.5245361328125,674.6331176757812,2785.374755859375,230.84446716308594,2193.341796875,516.28466796875,861.2683715820312,1155.3759765625,157.36399841308594,355.3613586425781,364.0789794921875,1280.0517578125,753.75537109375,7714.3212890625,831.510009765625,76.03315734863281,66.74017333984375,82.89962768554688,925.0755004882812,852.1560668945312,257.1397705078125,208.92332458496094,542.7311401367188,557.8346557617188,281.89398193359375,54.57331466674805,2864.8349609375,802.4190673828125,1468.361572265625,657.1934814453125,5385.29345703125,538.5740356445312,205.45208740234375,3653.97265625
2021-01-25,512.425537109375,506.1828918457031,2652.22216796875,2385.58349609375,655.662353515625,3595.073486328125,477.9005126953125,917.0425415039062,39.93791961669922,557.1414184570312,798.5139770507812,84.1045150756836,985.0272216796875,2735.83251953125,1039.0179443359375,760.0462646484375,681.5159912109375,667.7631225585938,2867.9482421875,231.90603637695312,2184.4658203125,520.395263671875,818.7015991210938,1141.804443359375,155.19808959960938,362.0350341796875,357.3869323730469,1279.2999267578125,750.1206665039062,7649.7705078125,823.2681274414062,75.34596252441406,65.73278045654297,81.19210052490234,876.0595092773438,852.4524536132812,254.64723205566406,218.074462890625,553.2989501953125,547.1978149414062,271.9568176269531,54.9908447265625,2854.600341796875,795.2198486328125,1476.8792724609375,667.3922119140625,5223.388671875,558.7129516601562,201.98745727539062,3620.867919921875
2021-01-27,511.32879638671875,501.5429382324219,2566.838134765625,2312.18310546875,629.4717407226562,3575.58447265625,471.69879150390625,909.78515625,40.54905319213867,547.5958251953125,803.9533081054688,82.3822250366211,951.4783935546875,2659.89404296875,1031.0537109375,766.4635009765625,656.7078247070312,670.1675415039062,2771.88134765625,223.31692504882812,2176.91015625,505.21038818359375,790.741455078125,1121.0382080078125,157.32664489746094,356.166015625,351.47161865234375,1277.9371337890625,726.896240234375,7543.76708984375,829.0755004882812,73.80997467041016,64.54549407958984,82.10989379882812,855.2977294921875,871.1246337890625,249.8433837890625,208.9959716796875,537.6358642578125,546.2915649414062,260.6070251464844,52.802001953125,2828.364013671875,815.7129516601562,1418.635009765625,655.9000244140625,5258.853515625,545.5086059570312,206.2374267578125,3743.567626953125
2021-01-28,510.3815002441406,501.78460693359375,2588.554443359375,2317.022216796875,667.9113159179688,3566.486328125,468.3156433105469,892.758056640625,40.09070587158203,547.6918334960938,803.3807373046875,81.7762451171875,944.2105712890625,2668.0458984375,1036.7354736328125,749.1768798828125,638.9343872070312,659.32275390625,2803.94482421875,221.04904174804688,2094.159423828125,510.9168701171875,773.8207397460938,1099.668701171875,154.30186462402344,356.21331787109375,343.136474609375,1264.310791015625,722.2230834960938,7273.1044921875,821.96337890625,74.05249786376953,65.22907257080078,79.95417022705078,846.9703979492188,862.0355834960938,255.91615295410156,201.7422332763672,532.4935302734375,538.6121215820312,259.9250183105469,52.60800552368164,2772.421875,803.0325317382812,1427.89111328125,655.9497680664062,5296.6552734375,537.1490478515625,199.51602172851562,3692.469970703125
2021-01-29,505.1964416503906,492.6982116699219,2528.193603515625,2284.42626953125,660.1436157226562,3454.381591796875,460.9456481933594,869.5750122070312,39.739295959472656,531.0951538085938,788.1127319335938,80.30912017822266,892.055908203125,2616.4189453125,1025.322998046875,733.1738891601562,647.8094482421875,665.3585205078125,2687.28564453125,218.39508056640625,2060.93115234375,519.3796997070312,815.7609252929688,1067.65771484375,151.7998809814453,347.26776123046875,341.1647033691406,1254.30224609375,707.6842041015625,6907.125,806.4744873046875,71.91014862060547,63.5380744934082,78.7375717163086,831.3538818359375,854.0331420898438,255.68951416015625,234.4701690673828,553.1101684570312,534.0330200195312,255.9307098388672,50.693294525146484,2698.527099609375,786.50732421875,1398.5474853515625,618.4384765625,5183.3505859375,532.5892944335938,193.04872131347656,3686.00732421875
